feature_idx,cv_scores,avg_score,feature_names,ci_bound,std_dev,std_err
"(0, 1, 3, 4, 5, 8, 10, 11)",[0.9007244  0.88621762 0.88170487 0.90601151 0.90739396],0.8964104708523765,"('Harmonics_phase_2_i', 'SPM_A_Y', 'r-i', 'i-z', 'Period_band_i', 'delta_period_i', 'Harmonics_phase_2_r', 'Power_rate_4')",0.013499542696242858,0.010503102845509078,0.005251551422754538
"(0, 1, 3, 5, 9, 11)",[0.89841471 0.90233938 0.87159043 0.9099038  0.89964214],0.8963780904490749,"('Harmonics_phase_2_i', 'SPM_A_Y', 'r-i', 'Period_band_i', 'g-r', 'Power_rate_4')",0.01673557248576044,0.013020843961279891,0.006510421980639946
"(0, 1, 3, 5, 8, 9)",[0.90467681 0.89534539 0.88721358 0.91035073 0.88412185],0.8963416725892633,"('Harmonics_phase_2_i', 'SPM_A_Y', 'r-i', 'Period_band_i', 'delta_period_i', 'g-r')",0.012844771121731676,0.009993668315603048,0.004996834157801524
"(1, 3, 5, 8, 9, 10)",[0.90820869 0.89921808 0.87504671 0.90489303 0.89400127],0.8962735555376717,"('SPM_A_Y', 'r-i', 'Period_band_i', 'delta_period_i', 'g-r', 'Harmonics_phase_2_r')",0.015001665497812707,0.011671805417623858,0.005835902708811929
"(0, 1, 5, 8, 9, 11)",[0.8921634  0.90268522 0.87914696 0.91159001 0.89547851],0.8962128210778249,"('Harmonics_phase_2_i', 'SPM_A_Y', 'Period_band_i', 'delta_period_i', 'g-r', 'Power_rate_4')",0.013920721082851147,0.010830793939229134,0.005415396969614567
"(0, 1, 2, 3, 4, 8, 9, 10, 11)",[0.89550673 0.89056729 0.88376992 0.89926085 0.91182315],0.896185587370789,"('Harmonics_phase_2_i', 'SPM_A_Y', 'Multiband_period', 'r-i', 'i-z', 'delta_period_i', 'g-r', 'Harmonics_phase_2_r', 'Power_rate_4')",0.012059367727797114,0.009382597792154689,0.004691298896077344
"(0, 1, 4, 5, 9, 11)",[0.90015631 0.89536805 0.88680579 0.90388233 0.89389732],0.8960219619580432,"('Harmonics_phase_2_i', 'SPM_A_Y', 'i-z', 'Period_band_i', 'g-r', 'Power_rate_4')",0.007467036560926456,0.005809608126385978,0.0029048040631929886
"(0, 1, 2, 3, 8, 9, 11)",[0.9007143  0.90475692 0.8756859  0.89306584 0.90584016],0.8960126237012076,"('Harmonics_phase_2_i', 'SPM_A_Y', 'Multiband_period', 'r-i', 'delta_period_i', 'g-r', 'Power_rate_4')",0.014277819132004826,0.011108628353370854,0.005554314176685426
"(1, 2, 3, 4, 8, 10, 11)",[0.91171225 0.88474111 0.88197956 0.88745132 0.91381534],0.895939914466443,"('SPM_A_Y', 'Multiband_period', 'r-i', 'i-z', 'delta_period_i', 'Harmonics_phase_2_r', 'Power_rate_4')",0.01781561860344727,0.013861156533876498,0.006930578266938249
"(0, 1, 2, 3, 4, 5, 8, 9, 10, 11)",[0.89550673 0.89056729 0.88206819 0.89926085 0.91182315],0.895845242305688,"('Harmonics_phase_2_i', 'SPM_A_Y', 'Multiband_period', 'r-i', 'i-z', 'Period_band_i', 'delta_period_i', 'g-r', 'Harmonics_phase_2_r', 'Power_rate_4')",0.012655234673296316,0.009846202519488104,0.004923101259744052
"(0, 1, 5, 9, 10, 11)",[0.89246459 0.90487038 0.87551414 0.90636073 0.8995646 ],0.8957548853798482,"('Harmonics_phase_2_i', 'SPM_A_Y', 'Period_band_i', 'g-r', 'Harmonics_phase_2_r', 'Power_rate_4')",0.01443426821684354,0.011230351056511318,0.005615175528255658
"(0, 1, 2, 3, 5, 8, 9, 11)",[0.9007143  0.90475692 0.87399942 0.89306584 0.90584016],0.895675328641015,"('Harmonics_phase_2_i', 'SPM_A_Y', 'Multiband_period', 'r-i', 'Period_band_i', 'delta_period_i', 'g-r', 'Power_rate_4')",0.015075147672169569,0.011728977045726235,0.0058644885228631176
"(1, 2, 3, 4, 5, 8, 10, 11)",[0.91171225 0.88474111 0.8802781  0.88745132 0.91381534],0.8955996226136446,"('SPM_A_Y', 'Multiband_period', 'r-i', 'i-z', 'Period_band_i', 'delta_period_i', 'Harmonics_phase_2_r', 'Power_rate_4')",0.018271758498867217,0.014216048869219743,0.007108024434609872
"(0, 1, 3, 4, 5, 9, 11)",[0.90444035 0.8899399  0.88156215 0.90237678 0.89825314],0.8953144611241347,"('Harmonics_phase_2_i', 'SPM_A_Y', 'r-i', 'i-z', 'Period_band_i', 'g-r', 'Power_rate_4')",0.010903117823187515,0.0084829960844165,0.00424149804220825
"(0, 1, 3, 5, 8, 9, 10)",[0.90106965 0.90128757 0.87858981 0.90712167 0.88808907],0.8952315564036436,"('Harmonics_phase_2_i', 'SPM_A_Y', 'r-i', 'Period_band_i', 'delta_period_i', 'g-r', 'Harmonics_phase_2_r')",0.013358327765786103,0.010393232832036583,0.005196616416018291
"(1, 2, 3, 4, 5, 10, 11)",[0.91168334 0.886318   0.88023124 0.88393658 0.91387219],0.8952082706421063,"('SPM_A_Y', 'Multiband_period', 'r-i', 'i-z', 'Period_band_i', 'Harmonics_phase_2_r', 'Power_rate_4')",0.018627135529641757,0.01449254427259333,0.007246272136296665
