feature_idx,cv_scores,avg_score,feature_names,ci_bound,std_dev,std_err
"(0, 1, 2, 3, 4, 5, 6, 11)",[0.90409417 0.90674875 0.90920452 0.88980817 0.88466415],0.8989039526862307,"('Harmonics_phase_2_i', 'SPM_A_Y', 'Multiband_period', 'r-i', 'i-z', 'Period_band_i', 'Harmonics_phase_2_z', 'Power_rate_4')",0.01259435755012264,0.009798838049444997,0.004899419024722499
"(1, 2, 3, 4, 6, 7, 8, 11)",[0.92090349 0.89242458 0.89911547 0.905315   0.87582925],0.8987175569850407,"('SPM_A_Y', 'Multiband_period', 'r-i', 'i-z', 'Harmonics_phase_2_z', 'Harmonics_phase_4_i', 'delta_period_i', 'Power_rate_4')",0.01905853757417194,0.01482818971951091,0.007414094859755455
"(1, 2, 3, 4, 6, 7, 11)",[0.92090349 0.89242458 0.89911547 0.905315   0.87582925],0.8987175569850407,"('SPM_A_Y', 'Multiband_period', 'r-i', 'i-z', 'Harmonics_phase_2_z', 'Harmonics_phase_4_i', 'Power_rate_4')",0.01905853757417194,0.01482818971951091,0.007414094859755455
"(0, 1, 2, 7, 8, 9, 11)",[0.89983683 0.91148327 0.90250373 0.88540589 0.89403345],0.8986526334887982,"('Harmonics_phase_2_i', 'SPM_A_Y', 'Multiband_period', 'Harmonics_phase_4_i', 'delta_period_i', 'g-r', 'Power_rate_4')",0.011170522214001954,0.008691045785155357,0.0043455228925776785
"(0, 1, 2, 7, 9, 11)",[0.89983683 0.91148327 0.90250373 0.88540589 0.89403345],0.8986526334887982,"('Harmonics_phase_2_i', 'SPM_A_Y', 'Multiband_period', 'Harmonics_phase_4_i', 'g-r', 'Power_rate_4')",0.011170522214001954,0.008691045785155357,0.0043455228925776785
"(1, 5, 6, 9, 10, 11)",[0.90480211 0.91198382 0.8976961  0.88652148 0.89201857],0.8986044163727327,"('SPM_A_Y', 'Period_band_i', 'Harmonics_phase_2_z', 'g-r', 'Harmonics_phase_2_r', 'Power_rate_4')",0.011604910406790219,0.009029014556867882,0.00451450727843394
"(1, 5, 6, 8, 9, 10, 11)",[0.90480211 0.91198382 0.8976961  0.88652148 0.89201857],0.8986044163727327,"('SPM_A_Y', 'Period_band_i', 'Harmonics_phase_2_z', 'delta_period_i', 'g-r', 'Harmonics_phase_2_r', 'Power_rate_4')",0.011604910406790219,0.009029014556867882,0.00451450727843394
"(0, 2, 4, 5, 6, 9, 10, 11)",[0.90661263 0.9065084  0.91060395 0.87894793 0.88975119],0.8984848179747832,"('Harmonics_phase_2_i', 'Multiband_period', 'i-z', 'Period_band_i', 'Harmonics_phase_2_z', 'g-r', 'Harmonics_phase_2_r', 'Power_rate_4')",0.015586279105880606,0.01212665466611953,0.006063327333059764
"(0, 2, 4, 5, 6, 8, 9, 10, 11)",[0.90661263 0.9065084  0.91060395 0.87894793 0.88975119],0.8984848179747832,"('Harmonics_phase_2_i', 'Multiband_period', 'i-z', 'Period_band_i', 'Harmonics_phase_2_z', 'delta_period_i', 'g-r', 'Harmonics_phase_2_r', 'Power_rate_4')",0.015586279105880606,0.01212665466611953,0.006063327333059764
"(1, 4, 5, 6, 7, 8, 9, 11)",[0.90653047 0.90285104 0.8958286  0.90304642 0.88413723],0.8984787496775724,"('SPM_A_Y', 'i-z', 'Period_band_i', 'Harmonics_phase_2_z', 'Harmonics_phase_4_i', 'delta_period_i', 'g-r', 'Power_rate_4')",0.010242293275344054,0.007968852135616768,0.003984426067808383
"(1, 4, 5, 6, 7, 9, 11)",[0.90653047 0.90285104 0.8958286  0.90304642 0.88413723],0.8984787496775724,"('SPM_A_Y', 'i-z', 'Period_band_i', 'Harmonics_phase_2_z', 'Harmonics_phase_4_i', 'g-r', 'Power_rate_4')",0.010242293275344054,0.007968852135616768,0.003984426067808383
"(0, 2, 3, 4, 5, 6, 8, 10, 11)",[0.90808801 0.89770166 0.91062874 0.88385285 0.8917001 ],0.8983942738523514,"('Harmonics_phase_2_i', 'Multiband_period', 'r-i', 'i-z', 'Period_band_i', 'Harmonics_phase_2_z', 'delta_period_i', 'Harmonics_phase_2_r', 'Power_rate_4')",0.012857988206952853,0.010003951656936863,0.0050019758284684315
"(0, 2, 3, 4, 5, 6, 10, 11)",[0.90808801 0.89770166 0.91062874 0.88385285 0.8917001 ],0.8983942738523514,"('Harmonics_phase_2_i', 'Multiband_period', 'r-i', 'i-z', 'Period_band_i', 'Harmonics_phase_2_z', 'Harmonics_phase_2_r', 'Power_rate_4')",0.012857988206952853,0.010003951656936863,0.0050019758284684315
"(0, 1, 4, 5, 10, 11)",[0.89510538 0.90823758 0.90050497 0.89086909 0.89702638],0.898348682187509,"('Harmonics_phase_2_i', 'SPM_A_Y', 'i-z', 'Period_band_i', 'Harmonics_phase_2_r', 'Power_rate_4')",0.007508823078705507,0.005842119456855802,0.002921059728427901
"(0, 1, 4, 5, 8, 10, 11)",[0.89510538 0.90823758 0.90050497 0.89086909 0.89702638],0.898348682187509,"('Harmonics_phase_2_i', 'SPM_A_Y', 'i-z', 'Period_band_i', 'delta_period_i', 'Harmonics_phase_2_r', 'Power_rate_4')",0.007508823078705507,0.005842119456855802,0.002921059728427901
"(1, 2, 3, 4, 7, 8, 9, 10)",[0.91760313 0.89920883 0.89510675 0.89557276 0.88416601],0.8983314951114505,"('SPM_A_Y', 'Multiband_period', 'r-i', 'i-z', 'Harmonics_phase_4_i', 'delta_period_i', 'g-r', 'Harmonics_phase_2_r')",0.013971722381200194,0.010870474682041529,0.005435237341020764
"(1, 2, 3, 4, 7, 9, 10)",[0.91760313 0.89920883 0.89510675 0.89557276 0.88416601],0.8983314951114505,"('SPM_A_Y', 'Multiband_period', 'r-i', 'i-z', 'Harmonics_phase_4_i', 'g-r', 'Harmonics_phase_2_r')",0.013971722381200194,0.010870474682041529,0.005435237341020764
"(0, 1, 2, 3, 4, 5, 10)",[0.8995917  0.91761744 0.89516831 0.89614475 0.88310502],0.8983254449662349,"('Harmonics_phase_2_i', 'SPM_A_Y', 'Multiband_period', 'r-i', 'i-z', 'Period_band_i', 'Harmonics_phase_2_r')",0.014314343328567588,0.011137045419154501,0.00556852270957725
"(0, 1, 2, 3, 4, 5, 8, 10)",[0.8995917  0.91761744 0.89516831 0.89614475 0.88310502],0.8983254449662349,"('Harmonics_phase_2_i', 'SPM_A_Y', 'Multiband_period', 'r-i', 'i-z', 'Period_band_i', 'delta_period_i', 'Harmonics_phase_2_r')",0.014314343328567588,0.011137045419154501,0.00556852270957725
"(1, 2, 3, 4, 10)",[0.91378232 0.91322021 0.90090461 0.89098898 0.87249863],0.8982789511288714,"('SPM_A_Y', 'Multiband_period', 'r-i', 'i-z', 'Harmonics_phase_2_r')",0.01981398634298654,0.015415954526950004,0.007707977263475001
"(1, 2, 3, 4, 8, 10)",[0.91378232 0.91322021 0.90090461 0.89098898 0.87249863],0.8982789511288714,"('SPM_A_Y', 'Multiband_period', 'r-i', 'i-z', 'delta_period_i', 'Harmonics_phase_2_r')",0.01981398634298654,0.015415954526950004,0.007707977263475001
"(0, 2, 3, 4, 5, 6, 7, 8, 10)",[0.90349708 0.90880168 0.89698427 0.88984593 0.89210977],0.8982477491863194,"('Harmonics_phase_2_i', 'Multiband_period', 'r-i', 'i-z', 'Period_band_i', 'Harmonics_phase_2_z', 'Harmonics_phase_4_i', 'delta_period_i', 'Harmonics_phase_2_r')",0.009066589526684845,0.007054114676291199,0.003527057338145599
