,object,LSST_I,LSST_I_e,LSST_I_w,LSST_Z,LSST_Z_e,LSST_Z_w,LSST_Y,LSST_Y_e,LSST_Y_w,ROMAN_F087,ROMAN_F087_e,ROMAN_F087_w,ROMAN_F106,ROMAN_F106_e,ROMAN_F106_w,ROMAN_F129,ROMAN_F129_e,ROMAN_F129_w,ROMAN_F158,ROMAN_F158_e,ROMAN_F158_w,ROMAN_F184,ROMAN_F184_e,ROMAN_F184_w,SpT,Spt_num,z-y,z-Y,z-J,z-H,z-K,y-Y,y-J,y-H,y-K,Y-J,Y-H,Y-K,J-H,J-K,H-K
118,b'0828-0748',,,1.0,31.637728294507397,0.0056727758234296705,0.0,29.511474412636307,0.0009576269444520624,0.0,,,1.0,28.91672986211885,0.003035077455970684,0.0,28.424729854337055,0.0030578959368819762,0.0,28.705555133461033,0.005210567461738562,0.0,29.148147504746866,0.010606686040018829,0.0,b'T4',84.0,2.12625388187109,2.720998432388548,3.2129984401703418,2.9321731610463644,2.489580789760531,0.5947445505174578,1.0867445582992517,0.8059192791752743,0.3633269078894408,0.49200000778179387,0.2111747286578165,-0.231417642628017,-0.28082527912397737,-0.7234176504098109,-0.4425923712858335
119,b'0843+4640',,,1.0,28.722066314037722,0.0006230669385760178,0.0,27.6831907167723,,0.0,,,1.0,27.218421503745528,,0.0,26.720952143553486,0.0010767640806064057,0.0,26.508365747501458,0.0009134672197303445,0.0,26.525679111603587,0.0016893256417984904,0.0,b'L2',72.0,1.0388755972654202,1.5036448102921938,2.001114170484236,2.2137005665362643,2.196387202434135,0.46476921302677354,0.9622385732188157,1.1748249692708441,1.1575116051687147,0.49746936019204213,0.7100557562440706,0.6927423921419411,0.21258639605202845,0.19527303194989898,-0.01731336410212947
120,b'0844-3629',,,1.0,28.876787677505753,0.0008809109681723822,0.0,27.926627102201778,0.00040075234180198834,0.0,,,1.0,27.46137470564487,0.0016762762386944737,0.0,26.89324301413403,0.0012372341612283363,0.0,26.57405966406719,0.0016048294659137164,0.0,26.52815254212012,0.0018634057166805969,0.0,b'L1',71.0,0.9501605753039755,1.4154129718608814,1.983544663371724,2.302728013438564,2.3486351353856314,0.465252396556906,1.0333840880677485,1.3525674381345887,1.398474560081656,0.5681316915108425,0.8873150415776827,0.93322216352475,0.3191833500668402,0.36509047201390743,0.04590712194706725
121,b'0857+4117',,,1.0,30.853050775512646,0.002954669940315106,0.0,29.90710225796287,,0.0,,,1.0,29.502672131187726,,0.0,29.090036781685008,0.004303293992333911,0.0,28.83279868270614,0.004629367442769789,0.0,29.115799482205116,,0.0,b'L7',77.0,0.9459485175497768,1.3503786443249197,1.763013993827638,2.020252092806505,1.73725129330753,0.4044301267751429,0.8170654762778611,1.074303575256728,0.7913027757577531,0.4126353495027182,0.6698734484815851,0.3868726489826102,0.25723809897886696,-0.025762700520107984,-0.28300079949897494
122,b'0904+6106',,,1.0,28.914169631157023,0.00044754049353026127,0.0,27.950040956322994,0.00022118177020507846,0.0,,,1.0,27.446130907379644,,0.0,26.856834833277805,,0.0,26.61819837180343,0.0009287568624991428,0.0,26.55943056429659,,0.0,b'L4',74.0,0.9641286748340292,1.4680387237773793,2.057334797879218,2.2959712593535926,2.354739066860432,0.5039100489433501,1.0932061230451886,1.3318425845195634,1.390610392026403,0.5892960741018385,0.8279325355762133,0.8867003430830529,0.23863646147437478,0.2974042689812144,0.05876780750683963
123,b'0917-6344',,,1.0,27.198233729230466,0.002567092630386449,0.0,26.057265986456,0.0006722085613336398,0.0,,,1.0,25.525323436535373,0.0015407827139366618,0.0,24.81675845210772,0.0006921706295695159,0.0,24.211986247910072,0.0003342861110023741,0.0,24.043712313291465,0.00040995201616204495,0.0,b'L7',77.0,1.1409677427744676,1.672910292695093,2.381475277122746,2.986247481320394,3.1545214159390014,0.5319425499206254,1.2405075343482785,1.8452797385459263,2.013553673164534,0.7085649844276531,1.313337188625301,1.4816111232439084,0.6047722041976478,0.7730461388162553,0.1682739346186075
124,b'0919-1629',,,1.0,30.20038432509282,0.0029814824295532785,0.0,29.21197736179957,0.0011623978577272962,0.0,,,1.0,28.692718652248494,0.0036619043807290096,0.0,28.122422125098993,0.0029995584128325228,0.0,27.716688014825298,0.0034899234805276257,0.0,27.69567574257648,0.004458008294654047,0.0,b'L4',74.0,0.9884069632932508,1.5076656728443254,2.077962199993827,2.483696310267522,2.50470858251634,0.5192587095510746,1.0895552367005763,1.4952893469742712,1.5163016192230891,0.5702965271495017,0.9760306374231966,0.9970429096720146,0.4057341102736949,0.42674638252251285,0.021012272248817965
125,b'0927-4741',,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,
126,b'0930-7431',,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,b'T7',87.0,,,,,,,,,,,,,,,
127,b'0931+2325',,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,29.553919388817754,0.0008764314821683573,0.0,30.03610013000985,0.0013797058852872965,0.0,31.0771679857697,0.003907467678072572,0.0,b'T7',87.0,,,,,,,,,,,,,-0.48218074119209575,-1.523248596951948,-1.0410678557598523
128,b'0932+4807',,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,28.831670062221725,0.00016670728055924764,0.0,28.215559419308022,7.24027826775823e-05,0.0,27.998847521420004,6.427641100679948e-05,0.0,,,,,,,,,,,,,,,0.6161106429137035,0.8328225408017218,0.21671189788801826
129,b'0942-2551',,,1.0,28.61521916926662,0.0008035075052853809,0.0,27.637521492120342,,0.0,,,1.0,27.176955653692772,,0.0,26.65142036957497,0.0009518955948498578,0.0,26.386200060150355,0.0011710722485939564,0.0,26.383620555960082,0.0013118472212428748,0.0,b'L1',71.0,0.9776976771462778,1.4382635155738477,1.9637987996916486,2.2290191091162654,2.231598613306538,0.46056583842756993,0.9861011225453709,1.2513214319699877,1.2539009361602602,0.5255352841178009,0.7907555935424178,0.7933350977326903,0.26522030942461683,0.26779981361488936,0.00257950419027253
130,b'0943+3356',,,1.0,30.231942883573314,0.0016073729720004091,0.0,29.330893014793077,0.0005858487489120845,0.0,,,1.0,28.834956299314086,0.0021378324221377884,0.0,28.2042554953043,0.0019899456964405536,0.0,27.80175781452025,0.0018963474095765845,0.0,27.694722932287974,0.002431363918226369,0.0,b'L2',72.0,0.9010498687802375,1.3969865842592277,2.0276873882690154,2.4301850690530635,2.5372199512853406,0.4959367154789902,1.1266375194887779,1.529135200272826,1.636170082505103,0.6307008040097877,1.0331984847938358,1.1402333670261129,0.40249768078404813,0.5095325630163252,0.10703488223227708
131,b'0958+5403',,,1.0,32.06212253145574,0.00685116990308609,0.0,30.034047771686755,0.002005421296224576,0.0,,,1.0,29.52744052752997,0.005389410467775801,0.0,28.989712294106322,0.004737524273591762,0.0,29.43181819690129,0.010361028822774157,0.0,30.158495021068994,0.0258601087436948,0.0,b'T6',86.0,2.0280747597689874,2.5346820039257736,3.0724102373494198,2.6303043345544523,1.9036275103867482,0.5066072441567862,1.0443354775804323,0.6022295747854649,-0.12444724938223928,0.5377282334236462,0.09562233062867875,-0.6310544935390254,-0.4421059027949674,-1.1687827269626716,-0.7266768241677042
132,b'0958-1259',,,1.0,29.76649275658272,0.001084990116398182,0.0,28.591325969496303,,0.0,,,1.0,28.0735913150449,,0.0,27.47606613973451,0.0016478422442252059,0.0,27.085451072105844,0.0013003834451768147,0.0,27.03706868949396,,0.0,b'L4',74.0,1.1751667870864182,1.6929014415378205,2.2904266168482117,2.6810416844768774,2.729424067088761,0.5177346544514023,1.1152598297617935,1.5058748973904592,1.5542572800023429,0.5975251753103912,0.9881402429390569,1.0365226255509405,0.3906150676286657,0.43899745024054937,0.048382382611883656
133,b'0959+0251',,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,b'T3',83.0,,,,,,,,,,,,,,,
134,b'1005-6912',,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,27.043301575335423,0.002947910120866696,0.0,27.01744311243191,0.0017647453630961327,0.0,27.40625621838732,0.006378991224634949,0.0,b'T3',83.0,,,,,,,,,,,,,0.025858462903514123,-0.3629546430518964,-0.3888131059554105
135,b'1008+2031',,,1.0,34.01176982265782,0.4972556239016722,0.0,37.06504835256547,1.3019204128583977,0.0,,,1.0,32.8916430577636,0.8091279999389015,0.0,32.050452657315944,0.933700219003944,0.0,30.547083068490586,0.15848948288986026,0.0,30.7797460875302,0.7412591629959784,0.0,,,-3.053278529907651,1.1201267648942164,1.9613171653418746,3.464686754167232,3.232023735127619,4.173405294801867,5.014595695249525,6.517965284074883,6.28530226503527,0.8411904004476582,2.344559989273016,2.1118969702334027,1.5033695888253575,1.2707065697857445,-0.23266301903961306
136,b'1015-1115',,,1.0,30.032420578710088,0.0015781056298509958,0.0,29.021221031364682,0.0006412162613660507,0.0,,,1.0,28.45193892594644,0.0017539169000237917,0.0,27.779601696469733,0.0019023405024015446,0.0,27.22798949087466,0.00135121851216418,0.0,27.09338010219817,,0.0,b'L4',74.0,1.0111995473454058,1.5804816527636483,2.252818882240355,2.804431087835429,2.9390404765119165,0.5692821054182424,1.2416193348949491,1.793231540490023,1.9278409291665106,0.6723372294767067,1.2239494350717806,1.3585588237482682,0.5516122055950738,0.6862215942715615,0.13460938867648764
137,b'1020-3236',,,1.0,30.528138947397597,0.0013195483695849725,0.0,29.444378309747318,0.0005003822769724109,0.0,,,1.0,28.904352794525515,0.0015315543592877817,0.0,28.238770050193903,0.0013952694489994075,0.0,27.802147053547337,0.0012932509519892718,0.0,27.644434371465998,0.0018029791004394995,0.0,b'L3',73.0,1.083760637650279,1.623786152872082,2.289368897203694,2.72599189385026,2.883704575931599,0.540025515221803,1.205608259553415,1.642231256199981,1.79994393828132,0.665582744331612,1.102205740978178,1.259918423059517,0.436622996646566,0.594335678727905,0.15771268208133904
138,b'1023+2215',,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,29.60044811003526,0.0011753871649319205,0.0,29.994853523165204,0.0011991815670774205,0.0,32.7445885276008,0.027102012681180558,0.0,b'T9',89.0,,,,,,,,,,,,,-0.39440541312994526,-3.144140417565538,-2.7497350044355926
139,b'1027-0618',,,1.0,30.975590474099665,0.003217465875694218,0.0,29.70369863911353,,0.0,,,1.0,29.2041906298841,,0.0,28.530147541779527,,0.0,28.078793281159108,0.002516962280766609,0.0,28.062273974089802,0.002749353526789829,0.0,b'L5',75.0,1.2718918349861354,1.7713998442155656,2.4454429323201374,2.896797192940557,2.913316500009863,0.49950800922943017,1.173551097334002,1.6249053579544217,1.6414246650237274,0.6740430881045718,1.1253973487249915,1.1419166557942972,0.4513542606204197,0.46787356768972543,0.01651930706930571
140,b'1031+1237',,,1.0,30.60653145655774,0.0028209376561566194,0.0,29.480562854553902,0.001104844715190564,0.0,,,1.0,29.02534365120701,0.004542214033098182,0.0,28.433425838136497,0.004177391082898634,0.0,28.079107684637297,0.00473438319960694,0.0,28.132417068651066,0.0058587894066787485,0.0,b'L1',71.0,1.1259686020038373,1.58118780535073,2.1731056184212427,2.527423771920443,2.474114387906674,0.4552192033468927,1.0471370164174054,1.4014551699166056,1.3481457859028367,0.5919178130705127,0.9462359665697129,0.892926582555944,0.35431815349920015,0.3010087694854313,-0.053309384013768835
141,b'1036-5144',,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,27.366422023132255,0.004620095937385677,0.0,27.102309120628707,0.00445561529905324,0.0,27.168914184331626,0.012533975455807055,0.0,b'T1',81.0,,,,,,,,,,,,,0.26411290250354824,0.19750783880062883,-0.06660506370291941
142,b'1044+3029',,,1.0,30.808469532699515,0.004142446946898419,0.0,29.495787383298783,0.0010717491252912694,0.0,,,1.0,28.924861842245505,0.0029913734675332676,0.0,28.38013261548518,0.002121053256343454,0.0,28.023534852291153,0.002229406574298665,0.0,28.110329280977012,,0.0,b'T0',80.0,1.3126821494007324,1.88360769045401,2.4283369172143345,2.7849346804083623,2.698140251722503,0.5709255410532776,1.1156547678136022,1.47225253100763,1.3854581023217705,0.5447292267603245,0.9013269899543523,0.8145325612684928,0.3565977631940278,0.2698033345081683,-0.08679442868585951
143,b'1055+5443',,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,30.181833641573167,0.00227262921525495,0.0,30.371777063226553,0.002971438081716176,0.0,31.679793942348585,0.015607067316322349,0.0,b'Y0',90.0,,,,,,,,,,,,,-0.1899434216533855,-1.4979603007754179,-1.3080168791220323
144,b'1057-0525',,,1.0,29.923122854253204,,0.0,28.90150369364728,,0.0,,,1.0,28.41041988590259,,0.0,27.841588370536353,0.0011800281765468488,0.0,27.594525469547172,0.001550108557185905,0.0,27.60740534742345,0.0023890279109078203,0.0,b'L2',72.0,1.0216191606059262,1.512702968350613,2.081534483716851,2.3285973847060326,2.3157175068297526,0.49108380774468685,1.0599153231109248,1.3069782241001064,1.2940983462238265,0.568831515366238,0.8158944163554196,0.8030145384791396,0.2470629009891816,0.23418302311290162,-0.012879877876279977
145,b'1104+6513',,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,28.829916974540154,8.25473341190256e-05,0.0,28.341924116376024,4.556797223260458e-05,0.0,28.164686697508145,5.850162324320764e-05,0.0,b'L6',76.0,,,,,,,,,,,,,0.4879928581641302,0.6652302770320091,0.17723741886787892
146,b'1104-7737',,,1.0,30.047457236241396,0.0071356713164892355,0.0,29.656630240380597,,0.0,,,1.0,28.557580202926722,0.0034001146884638806,0.0,26.766440182806306,0.0006513576773680941,0.0,25.310260281260977,0.00017388434182675464,0.0,24.858228091098937,0.00042754544299806704,0.0,,,0.39082699586079883,1.4898770333146736,3.2810170534350895,4.737196954980419,5.189229145142459,1.0990500374538748,2.8901900575742907,4.34636995911962,4.79840214928166,1.791140020120416,3.2473199216657456,3.6993521118277854,1.4561799015453296,1.9082120917073695,0.4520321901620399
147,b'1107+3517',,,1.0,31.457079583772956,0.006752154390008653,0.0,29.566350286160848,0.0011149347601995098,0.0,,,1.0,29.017073912559923,0.0034852916230500826,0.0,28.60181697250796,0.0047369038802038636,0.0,28.347872631056315,0.004278978401250741,0.0,28.34633984326086,0.005366380538531608,0.0,b'L7',77.0,1.8907292976121077,2.440005671213033,2.855262611264994,3.10920695271664,3.110739740512095,0.5492763736009252,0.9645333136528862,1.2184776551045324,1.2200104428999872,0.415256940051961,0.6692012815036072,0.670734069299062,0.25394434145164624,0.255477129247101,0.0015327877954547375
148,b'1109-0956',,,1.0,30.736650406465834,0.0026687577467710316,0.0,29.69675705678389,0.0009127614916202922,0.0,,,1.0,29.165535015894623,0.0029772785779352984,0.0,28.452584795988432,0.0022178556353479604,0.0,27.845613183384962,0.002104402595231843,0.0,27.71777973659478,0.0022895116696314225,0.0,b'L6',76.0,1.0398933496819431,1.5711153905712116,2.284065610477402,2.891037223080872,3.018870669871056,0.5312220408892685,1.2441722607954588,1.8511438733989287,1.978977320189113,0.7129502199061903,1.3199218325096602,1.4477552792998445,0.6069716126034699,0.7348050593936541,0.12783344679018427
149,b'1110-1747',,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,29.051183765804396,0.002085164902998723,0.0,29.32910339668089,0.002095857271209836,0.0,30.575597199876576,0.0074712647064490234,0.0,b'T8',88.0,,,,,,,,,,,,,-0.2779196308764931,-1.52441343407218,-1.246493803195687
150,b'1115+1745',,,1.0,31.885680553535952,0.0041748657583884526,0.0,30.979387658952437,0.0015544255039329088,0.0,,,1.0,30.659201790524726,0.006675584366488924,0.0,30.13650865500506,0.005462074244201708,0.0,29.635720825475357,0.005807289049507361,0.0,29.668552926450356,,0.0,b'L9',79.0,0.9062928945835154,1.226478763011226,1.7491718985308928,2.2499597280605954,2.2171276270855955,0.3201858684277106,0.8428790039473775,1.34366683347708,1.3108347325020802,0.5226931355196669,1.0234809650493695,0.9906488640743696,0.5007878295297026,0.4679557285547027,-0.03283210097499989
151,b'1119-1241',,,1.0,31.702359756054996,0.007772725055169918,0.0,29.973881636882336,0.001295496061202059,0.0,,,1.0,29.42267416857949,0.003639597977522931,0.0,28.918339558915285,0.003302589491437106,0.0,29.299083573626948,0.00718680711830671,0.0,29.98595857413867,0.017541053363285267,0.0,b'T5',85.0,1.7284781191726601,2.2796855874755053,2.7840201971397107,2.4032761824280477,1.716401181916325,0.5512074683028452,1.0555420779670506,0.6747980632553876,-0.012076937256335185,0.5043346096642054,0.12359059495254243,-0.5632844055591804,-0.38074401471166297,-1.0676190152233858,-0.6868750005117228
152,b'1121-2907',,,1.0,,,1.0,31.906077080415976,,0.0,,,1.0,30.195715386379966,,0.0,28.90864950663337,0.0005697358347394693,0.0,27.709550345997048,0.0001386678923089073,0.0,27.327319943717377,0.00018604633812594113,0.0,b'L6',76.0,,,,,,1.7103616940360098,2.9974275737826055,4.196526734418928,4.578757136698599,1.2870658797465957,2.486165040382918,2.868395442662589,1.1990991606363224,1.5813295629159931,0.38223040227967076
153,b'1128-0652',,,1.0,29.098388914356974,0.0009794282445486112,0.0,29.00699149441611,0.0012430257274265802,0.0,,,1.0,28.9883584257558,0.004690015085737504,0.0,28.992524904597904,0.0034792080064081146,0.0,28.9920756214011,0.005205335469801783,0.0,28.97909424236506,0.007316340929947551,0.0,,,0.09139741994086492,0.11003048860117559,0.1058640097590704,0.10631329295587477,0.11929467199191279,0.01863306866031067,0.014466589818205478,0.01491587301500985,0.02789725205104787,-0.004166478842105192,-0.0037171956453008193,0.009264183390737202,0.0004492831968043731,0.013430662232842394,0.012981379036038021
154,b'1138-0354',,,1.0,29.497511085496605,0.0011702976209626717,0.0,28.547363019319473,0.0004772289071615472,0.0,,,1.0,28.08933454768129,0.0017715784543623557,0.0,27.511576637321436,0.0013936784948666776,0.0,27.181418741001693,0.0013168791808705334,0.0,27.114779858920915,0.0017608759732252286,0.0,b'L2',72.0,0.9501480661771318,1.408176537815315,1.9859344481751684,2.316092344494912,2.3827312265756895,0.4580284716381833,1.0357863819980366,1.3659442783177802,1.4325831603985577,0.5777579103598534,0.9079158066795969,0.9745546887603744,0.33015789631974357,0.3967967784005211,0.0666388820807775
155,b'11403-2757',,,1.0,,,1.0,27.890627231076806,0.00025623444967003925,0.0,,,1.0,27.361641133163694,0.00044707280575315855,0.0,26.682203303953912,0.0001885986384412689,0.0,26.036858618890687,6.553575108902781e-05,0.0,25.916107424661227,0.00014059944311248585,0.0,b'L8',78.0,,,,,,0.528986097913112,1.2084239271228938,1.8537686121861192,1.9745198064155787,0.6794378292097818,1.3247825142730072,1.4455337085024667,0.6453446850632254,0.7660958792926849,0.12075119422945946
156,b'1142+4123',,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,29.019490059815386,0.0008403899986229942,0.0,28.427663686072087,0.0003227532547518519,0.0,28.22396309083903,0.00038301351738879264,0.0,b'L7',77.0,,,,,,,,,,,,,0.5918263737432987,0.795526968976354,0.20370059523305528
157,b'1143+0613',,,1.0,31.62035383420615,0.004211399570799729,0.0,29.57720537597946,0.0008530070763754117,0.0,,,1.0,29.083639139585884,0.0027734876442855796,0.0,28.63256678215297,0.0028320894893116236,0.0,28.798610679029473,0.004050179144702898,0.0,29.429267470027277,0.011094363695945,0.0,b'T4',84.0,2.043148458226689,2.536714694620265,2.9877870520531786,2.8217431551766765,2.1910863641788723,0.4935662363935762,0.9446385938264896,0.7785946969499875,0.14793790595218326,0.4510723574329134,0.2850284605564113,-0.34562833044139296,-0.16604389687650212,-0.7967006878743064,-0.6306567909978043
158,b'1149+5318',,,1.0,29.684792801370268,0.001486203726106004,0.0,28.85840868296199,0.0006079586604651206,0.0,,,1.0,28.355480849384982,0.0017198460805039212,0.0,27.69580417745868,0.0016059201801641868,0.0,27.24185980046324,0.0016910044621746658,0.0,27.218028826106927,,0.0,b'L4',74.0,0.8263841184082779,1.3293119519852858,1.9889886239115881,2.442933000907029,2.4667639752633406,0.502927833577008,1.1626045055033103,1.6165488824987513,1.6403798568550627,0.6596766719263023,1.1136210489217433,1.1374520232780547,0.453944376995441,0.4777753513517524,0.02383097435631143
159,b'1203-0648',,,1.0,,,1.0,29.916469810867333,0.0017742336510216882,0.0,,,1.0,29.4334351899642,0.005924225826124034,0.0,28.74955297693388,0.004416526721085771,0.0,28.14336726128988,0.00327203182588322,0.0,28.04822463274583,0.00324838052916317,0.0,b'L7',77.0,,,,,,0.4830346209031333,1.1669168339334526,1.7731025495774517,1.868245178121505,0.6838822130303193,1.2900679286743184,1.3852105572183717,0.6061857156439991,0.7013283441880525,0.09514262854405331
160,b'1210+0333',,,1.0,31.732623382089255,0.005183888803673728,0.0,30.001775014112155,,0.0,,,1.0,29.548541218402974,,0.0,29.152588483960784,0.003730449191313867,0.0,29.39753774318912,0.0071986082179666296,0.0,30.11027206098815,,0.0,b'T5',85.0,1.7308483679770994,2.1840821636862806,2.5800348981284706,2.3350856389001358,1.6223513211011031,0.4532337957091812,0.8491865301513712,0.6042372709230364,-0.10849704687599626,0.39595273444219004,0.15100347521385515,-0.5617308425851775,-0.24494925922833488,-0.9576835770273675,-0.7127343177990326
161,b'1211+3746',,,1.0,30.662265179960066,0.0023957310980851475,0.0,29.616019291197375,0.0008067707586674183,0.0,,,1.0,29.096517429891378,0.0028628409937781004,0.0,28.454612148078667,0.0023896300881639985,0.0,28.040535832183192,0.002567659768083258,0.0,28.00021695646972,0.00329624331361704,0.0,b'L3',73.0,1.0462458887626909,1.565747750068688,2.2076530318813994,2.621729347776874,2.662048223490345,0.5195018613059972,1.1614071431187085,1.5754834590141833,1.615802334727654,0.6419052818127113,1.0559815977081861,1.0963004734216568,0.4140763158954748,0.4543951916089455,0.0403188757134707
162,b'1211+5234',,,1.0,29.290762184806884,0.0010853964593101671,0.0,28.17913974468741,0.00046426495648829356,0.0,,,1.0,27.717315646985977,,0.0,27.194826690444778,,0.0,26.871076403169603,0.001704441520299688,0.0,26.819899221967688,0.0026807281953227214,0.0,b'L3',73.0,1.111622440119472,1.5734465378209066,2.095935494362106,2.4196857816372805,2.4708629628391954,0.4618240977014345,0.9843130542426337,1.3080633415178085,1.3592405227197233,0.5224889565411992,0.8462392438163739,0.8974164250182888,0.32375028727517474,0.3749274684770896,0.051177181201914834
163,b'1211-1600',,,1.0,,,1.0,28.431104070413014,,0.0,,,1.0,27.710415339729117,0.0015086895313937755,0.0,27.11040403038888,0.0005798417277610476,0.0,27.504589299384396,0.0004564738864639734,0.0,28.36927732248644,0.0012968764567021804,0.0,b'T8',88.0,,,,,,0.7206887306838965,1.320700040024132,0.9265147710286179,0.061826747926573944,0.6000113093402355,0.2058260403447214,-0.6588619827573226,-0.3941852689955141,-1.258873292097558,-0.864688023102044
164,b'1211-3059',,,1.0,,,1.0,30.526515316782053,0.0034088909670168498,0.0,,,1.0,,,1.0,29.862779910771216,0.004782750157227263,0.0,30.401368933073275,0.0053170305536636205,0.0,30.885101594316314,0.012442059162241045,0.0,b'T8',88.0,,,,,,,0.6637354060108365,0.12514638370877762,-0.3585862775342612,,,,-0.5385890223020589,-1.0223216835450977,-0.4837326612430388
165,b'1214-1841',,,1.0,28.686951522387734,0.0003521404464935678,0.0,28.264782932384662,0.00022037058973357247,0.0,,,1.0,27.969288550965352,0.0010093986981156867,0.0,27.71360868900576,0.0010032354720812145,0.0,27.677124925841163,0.0016385378541357788,0.0,27.84700812524814,0.0026101476963275956,0.0,,,0.4221685900030714,0.7176629714223814,0.9733428333819738,1.0098265965465707,0.8399433971395922,0.29549438141931006,0.5511742433789024,0.5876580065434993,0.4177748071365208,0.25567986195959236,0.29216362512418925,0.12228042571721076,0.036483763164596894,-0.1333994362423816,-0.1698831994069785
166,b'1227+4134',,,1.0,30.98640310877886,0.0039002866401374207,0.0,29.20379560213491,0.0006952935242714106,0.0,,,1.0,28.63729729883239,0.0023123244051742593,0.0,28.14644713077754,0.002018945054139253,0.0,28.205870392397753,0.0026565662673234272,0.0,28.64374451879913,0.005835681525135173,0.0,b'T3',83.0,1.7826075066439486,2.349105809946469,2.8399559780013206,2.7805327163811064,2.3426585899797274,0.5664983033025202,1.057348471357372,0.9979252097371578,0.5600510833357788,0.4908501680548518,0.43142690643463766,-0.006447219966741358,-0.05942326162021416,-0.4972973880215932,-0.437874126401379
167,b'1231-5348',,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,28.104927066594712,0.0025892832827543685,0.0,28.067521316097732,0.003340058345601803,0.0,28.34830892294713,0.009081530463601644,0.0,b'T4',84.0,,,,,,,,,,,,,0.037405750496979806,-0.2433818563524177,-0.2807876068493975
168,b'1234-6419',,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,24.820627632522296,6.390364832653014e-05,0.0,24.587139569801202,4.4062340923799126e-05,0.0,24.586208348569244,6.134563919376662e-05,0.0,b'L0',70.0,,,,,,,,,,,,,0.23348806272109357,0.23441928395305212,0.0009312212319585456
169,b'1243+6001',,,1.0,,,1.0,30.985271513672675,0.0008353822162051163,0.0,,,1.0,30.403154446020388,0.0023798057404731303,0.0,29.466844198844676,0.0013939856550017383,0.0,28.554457054946564,0.0010208745331602644,0.0,28.236072953696304,0.001012574069178126,0.0,b'L6',76.0,,,,,,0.5821170676522875,1.5184273148279992,2.430814458726111,2.749198559976371,0.9363102471757117,1.8486973910738236,2.1670814923240833,0.9123871438981119,1.2307712451483717,0.31838410125025973
170,b'1249+2927',,,1.0,,,1.0,30.498677606615253,0.005526252286370151,0.0,,,1.0,29.882201148103043,0.009246063070660827,0.0,29.033669394438274,0.004072717345042875,0.0,28.23721069896729,0.002422086563689951,0.0,28.160277262703648,,0.0,,,,,,,,0.61647645851221,1.4650082121769792,2.2614669076479643,2.338400343911605,0.8485317536647692,1.6449904491357543,1.721923885399395,0.7964586954709851,0.8733921317346258,0.07693343626364069
171,b'1253+3841',,,1.0,,,1.0,30.162324411172577,0.0005767964077912856,0.0,,,1.0,29.650680030820794,0.001534819574234596,0.0,29.130934374139592,0.0013209347205620108,0.0,28.72063440806648,0.0011721997964413448,0.0,28.762433088319067,,0.0,b'T4',84.0,,,,,,0.5116443803517825,1.0313900370329847,1.4416900031060962,1.3998913228535095,0.5197456566812022,0.9300456227543137,0.888246942501727,0.4102999660731115,0.36850128582052477,-0.041798680252586706
172,b'1253-2053',,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,b'T0',80.0,,,,,,,,,,,,,,,
173,b'1256-1002',,,1.0,29.97279870111088,0.0010317739524281142,0.0,28.68152436298718,0.0005492973129728986,0.0,,,1.0,28.209849848462053,0.001957582706205266,0.0,27.676639800461864,0.001636738471940599,0.0,27.375809560210413,0.001694355820622754,0.0,27.46405402953242,0.0023030450733029697,0.0,,,1.2912743381236993,1.762948852648826,2.296158900649015,2.5969891409004653,2.5087446715784587,0.47167451452512665,1.0048845625253158,1.305714802776766,1.2174703334547594,0.5332100480001891,0.8340402882516393,0.7457958189296328,0.3008302402514502,0.21258577092944364,-0.08824446932200658
174,b'1257+5552',,,1.0,30.502095631659984,0.0028157656935276693,0.0,29.383844874653985,0.001105184642927303,0.0,,,1.0,28.924737463505032,0.004267858345543279,0.0,28.350185616627492,0.003315796766403049,0.0,28.01485734045912,0.004197022133824321,0.0,28.083476070959943,0.005511377748809856,0.0,b'L4',74.0,1.118250757005999,1.5773581681549516,2.1519100150324917,2.487238291200864,2.4186195607000407,0.4591074111489526,1.0336592580264927,1.368987534194865,1.3003688036940417,0.5745518468775401,0.9098801230459124,0.8412613925450891,0.33532827616837224,0.266709545667549,-0.06861873050082323
